,IDV,SUBPOP,ANC
d.chromsome.287,d.143,d,c
d.chromsome.288,d.144,d,d
d.chromsome.289,d.144,d,c
d.chromsome.290,d.145,d,d
d.chromsome.291,d.145,d,a
d.chromsome.292,d.146,d,d
d.chromsome.293,d.146,d,d
d.chromsome.294,d.147,d,d
d.chromsome.295,d.147,d,c
d.chromsome.296,d.148,d,d
d.chromsome.297,d.148,d,c
d.chromsome.298,d.149,d,b
d.chromsome.299,d.149,d,d
d.chromsome.300,d.150,d,d
d.chromsome.301,d.150,d,a
d.chromsome.302,d.151,d,a
d.chromsome.303,d.151,d,c
d.chromsome.304,d.152,d,b
d.chromsome.305,d.152,d,d
d.chromsome.306,d.153,d,d
d.chromsome.307,d.153,d,a
d.chromsome.308,d.154,d,b
d.chromsome.309,d.154,d,a
d.chromsome.310,d.155,d,d
d.chromsome.311,d.155,d,b
d.chromsome.312,d.156,d,d
d.chromsome.313,d.156,d,c
d.chromsome.314,d.157,d,b
d.chromsome.315,d.157,d,a
d.chromsome.316,d.158,d,a
d.chromsome.317,d.158,d,d
d.chromsome.318,d.159,d,b
d.chromsome.319,d.159,d,c
d.chromsome.320,d.160,d,c
d.chromsome.321,d.160,d,c
d.chromsome.322,d.161,d,c
d.chromsome.323,d.161,d,b
d.chromsome.324,d.162,d,d
d.chromsome.325,d.162,d,d
d.chromsome.326,d.163,d,a
d.chromsome.327,d.163,d,d
d.chromsome.328,d.164,d,b
d.chromsome.329,d.164,d,b
d.chromsome.330,d.165,d,c
d.chromsome.331,d.165,d,a
d.chromsome.332,d.166,d,d
d.chromsome.333,d.166,d,d
d.chromsome.334,d.167,d,d
d.chromsome.335,d.167,d,c
d.chromsome.336,d.168,d,d
d.chromsome.337,d.168,d,d
d.chromsome.338,d.169,d,a
d.chromsome.339,d.169,d,d
d.chromsome.340,d.170,d,b
d.chromsome.341,d.170,d,c
d.chromsome.342,d.171,d,d
d.chromsome.343,d.171,d,b
d.chromsome.344,d.172,d,d
d.chromsome.345,d.172,d,d
d.chromsome.346,d.173,d,b
d.chromsome.347,d.173,d,a
d.chromsome.348,d.174,d,d
d.chromsome.349,d.174,d,a
d.chromsome.350,d.175,d,d
d.chromsome.351,d.175,d,b
d.chromsome.352,d.176,d,d
d.chromsome.353,d.176,d,a
d.chromsome.354,d.177,d,d
d.chromsome.355,d.177,d,d
d.chromsome.356,d.178,d,b
d.chromsome.357,d.178,d,d
d.chromsome.358,d.179,d,c
d.chromsome.359,d.179,d,d
d.chromsome.360,d.180,d,d
d.chromsome.361,d.180,d,c
d.chromsome.362,d.181,d,b
d.chromsome.363,d.181,d,a
d.chromsome.364,d.182,d,d
d.chromsome.365,d.182,d,b
d.chromsome.366,d.183,d,d
d.chromsome.367,d.183,d,b
d.chromsome.368,d.184,d,a
d.chromsome.369,d.184,d,b
d.chromsome.370,d.185,d,c
d.chromsome.371,d.185,d,a
d.chromsome.372,d.186,d,b
d.chromsome.373,d.186,d,a
d.chromsome.374,d.187,d,d
d.chromsome.375,d.187,d,a
d.chromsome.376,d.188,d,c
d.chromsome.377,d.188,d,c
d.chromsome.378,d.189,d,c
d.chromsome.379,d.189,d,d
d.chromsome.380,d.190,d,d
d.chromsome.381,d.190,d,d
d.chromsome.382,d.191,d,d
d.chromsome.383,d.191,d,b
d.chromsome.384,d.192,d,a
d.chromsome.385,d.192,d,d
d.chromsome.386,d.193,d,a
d.chromsome.387,d.193,d,d
d.chromsome.388,d.194,d,c
d.chromsome.389,d.194,d,b
d.chromsome.390,d.195,d,b
d.chromsome.391,d.195,d,b
d.chromsome.392,d.196,d,d
d.chromsome.393,d.196,d,d
d.chromsome.394,d.197,d,d
d.chromsome.395,d.197,d,b
d.chromsome.396,d.198,d,d
d.chromsome.397,d.198,d,d
d.chromsome.398,d.199,d,d
d.chromsome.399,d.199,d,d
d.chromsome.400,d.200,d,d
d.chromsome.401,d.200,d,d
d.chromsome.402,d.201,d,d
d.chromsome.403,d.201,d,c
d.chromsome.404,d.202,d,b
d.chromsome.405,d.202,d,d
d.chromsome.406,d.203,d,d
d.chromsome.407,d.203,d,c
d.chromsome.408,d.204,d,a
d.chromsome.409,d.204,d,d
d.chromsome.410,d.205,d,c
d.chromsome.411,d.205,d,c
d.chromsome.412,d.206,d,d
d.chromsome.413,d.206,d,c
d.chromsome.414,d.207,d,d
d.chromsome.415,d.207,d,d
d.chromsome.416,d.208,d,a
d.chromsome.417,d.208,d,d
d.chromsome.418,d.209,d,d
d.chromsome.419,d.209,d,b
d.chromsome.420,d.210,d,d
d.chromsome.421,d.210,d,b
d.chromsome.422,d.211,d,a
d.chromsome.423,d.211,d,d
d.chromsome.424,d.212,d,a
d.chromsome.425,d.212,d,c
d.chromsome.426,d.213,d,c
d.chromsome.427,d.213,d,d
d.chromsome.428,d.214,d,a
d.chromsome.429,d.214,d,a
d.chromsome.430,d.215,d,d
d.chromsome.431,d.215,d,a
d.chromsome.432,d.216,d,d
d.chromsome.433,d.216,d,c
d.chromsome.434,d.217,d,d
d.chromsome.435,d.217,d,c
d.chromsome.436,d.218,d,d
d.chromsome.437,d.218,d,d
d.chromsome.438,d.219,d,d
d.chromsome.439,d.219,d,a
d.chromsome.440,d.220,d,d
d.chromsome.441,d.220,d,c
d.chromsome.442,d.221,d,b
d.chromsome.443,d.221,d,b
d.chromsome.444,d.222,d,a
d.chromsome.445,d.222,d,a
d.chromsome.446,d.223,d,d
d.chromsome.447,d.223,d,d
d.chromsome.448,d.224,d,a
d.chromsome.449,d.224,d,b
d.chromsome.450,d.225,d,c
d.chromsome.451,d.225,d,d
d.chromsome.452,d.226,d,a
d.chromsome.453,d.226,d,c
d.chromsome.454,d.227,d,d
d.chromsome.455,d.227,d,c
d.chromsome.456,d.228,d,c
d.chromsome.457,d.228,d,d
d.chromsome.458,d.229,d,b
d.chromsome.459,d.229,d,d
d.chromsome.460,d.230,d,d
d.chromsome.461,d.230,d,d
d.chromsome.462,d.231,d,b
d.chromsome.463,d.231,d,a
d.chromsome.464,d.232,d,b
d.chromsome.465,d.232,d,d
d.chromsome.466,d.233,d,d
d.chromsome.467,d.233,d,c
d.chromsome.468,d.234,d,b
d.chromsome.469,d.234,d,c
d.chromsome.470,d.235,d,a
d.chromsome.471,d.235,d,d
d.chromsome.472,d.236,d,a
d.chromsome.473,d.236,d,d
d.chromsome.474,d.237,d,a
d.chromsome.475,d.237,d,b
d.chromsome.476,d.238,d,d
d.chromsome.477,d.238,d,c
d.chromsome.478,d.239,d,d
d.chromsome.479,d.239,d,d
d.chromsome.480,d.240,d,c
d.chromsome.481,d.240,d,d
d.chromsome.482,d.241,d,c
d.chromsome.483,d.241,d,a
d.chromsome.484,d.242,d,d
d.chromsome.485,d.242,d,d
d.chromsome.486,d.243,d,a
d.chromsome.487,d.243,d,c
d.chromsome.488,d.244,d,d
d.chromsome.489,d.244,d,c
d.chromsome.490,d.245,d,a
d.chromsome.491,d.245,d,a
d.chromsome.492,d.246,d,c
d.chromsome.493,d.246,d,b
d.chromsome.494,d.247,d,c
d.chromsome.495,d.247,d,b
d.chromsome.496,d.248,d,d
d.chromsome.497,d.248,d,a
d.chromsome.498,d.249,d,b
d.chromsome.499,d.249,d,b
d.chromsome.500,d.250,d,d
d.chromsome.501,d.250,d,b
d.chromsome.502,d.251,d,a
d.chromsome.503,d.251,d,b
d.chromsome.504,d.252,d,c
d.chromsome.505,d.252,d,a
d.chromsome.506,d.253,d,d
d.chromsome.507,d.253,d,d
d.chromsome.508,d.254,d,d
d.chromsome.509,d.254,d,c
d.chromsome.510,d.255,d,a
d.chromsome.511,d.255,d,a
d.chromsome.512,d.256,d,d
d.chromsome.513,d.256,d,d
d.chromsome.514,d.257,d,d
d.chromsome.515,d.257,d,d
d.chromsome.516,d.258,d,d
d.chromsome.517,d.258,d,c
d.chromsome.518,d.259,d,d
d.chromsome.519,d.259,d,b
d.chromsome.520,d.260,d,d
d.chromsome.521,d.260,d,a
d.chromsome.522,d.261,d,d
d.chromsome.523,d.261,d,d
d.chromsome.524,d.262,d,d
d.chromsome.525,d.262,d,c
d.chromsome.526,d.263,d,d
d.chromsome.527,d.263,d,d
d.chromsome.528,d.264,d,a
d.chromsome.529,d.264,d,b
d.chromsome.530,d.265,d,d
d.chromsome.531,d.265,d,a
d.chromsome.532,d.266,d,a
d.chromsome.533,d.266,d,a
d.chromsome.534,d.267,d,d
d.chromsome.535,d.267,d,d
d.chromsome.536,d.268,d,c
d.chromsome.537,d.268,d,b
d.chromsome.538,d.269,d,c
d.chromsome.539,d.269,d,a
d.chromsome.540,d.270,d,b
d.chromsome.541,d.270,d,a
d.chromsome.542,d.271,d,a
d.chromsome.543,d.271,d,b
d.chromsome.544,d.272,d,d
d.chromsome.545,d.272,d,a
d.chromsome.546,d.273,d,d
d.chromsome.547,d.273,d,d
d.chromsome.548,d.274,d,a
d.chromsome.549,d.274,d,d
d.chromsome.550,d.275,d,b
d.chromsome.551,d.275,d,a
d.chromsome.552,d.276,d,b
d.chromsome.553,d.276,d,b
d.chromsome.554,d.277,d,c
d.chromsome.555,d.277,d,c
d.chromsome.556,d.278,d,a
d.chromsome.557,d.278,d,d
d.chromsome.558,d.279,d,a
d.chromsome.559,d.279,d,c
d.chromsome.560,d.280,d,d
d.chromsome.561,d.280,d,a
d.chromsome.562,d.281,d,d
d.chromsome.563,d.281,d,d
d.chromsome.564,d.282,d,d
d.chromsome.565,d.282,d,c
d.chromsome.566,d.283,d,b
d.chromsome.567,d.283,d,b
d.chromsome.568,d.284,d,d
d.chromsome.569,d.284,d,d
d.chromsome.570,d.285,d,d
d.chromsome.571,d.285,d,b
d.chromsome.572,d.286,d,d
d.chromsome.573,d.286,d,b
d.chromsome.574,d.287,d,a
d.chromsome.575,d.287,d,b
d.chromsome.576,d.288,d,d
d.chromsome.577,d.288,d,d
d.chromsome.578,d.289,d,d
d.chromsome.579,d.289,d,d
d.chromsome.580,d.290,d,d
d.chromsome.581,d.290,d,b
d.chromsome.582,d.291,d,a
d.chromsome.583,d.291,d,b
d.chromsome.584,d.292,d,c
d.chromsome.585,d.292,d,a
d.chromsome.586,d.293,d,a
d.chromsome.587,d.293,d,a
d.chromsome.588,d.294,d,c
d.chromsome.589,d.294,d,b
d.chromsome.590,d.295,d,d
d.chromsome.591,d.295,d,d
d.chromsome.592,d.296,d,d
d.chromsome.593,d.296,d,d
d.chromsome.594,d.297,d,d
d.chromsome.595,d.297,d,a
d.chromsome.596,d.298,d,a
d.chromsome.597,d.298,d,d
d.chromsome.598,d.299,d,b
d.chromsome.599,d.299,d,c
d.chromsome.600,d.300,d,d
d.chromsome.601,d.300,d,d
d.chromsome.602,d.301,d,c
d.chromsome.603,d.301,d,c
d.chromsome.604,d.302,d,b
d.chromsome.605,d.302,d,a
d.chromsome.606,d.303,d,d
d.chromsome.607,d.303,d,d
d.chromsome.608,d.304,d,d
d.chromsome.609,d.304,d,d
d.chromsome.610,d.305,d,d
d.chromsome.611,d.305,d,d
d.chromsome.612,d.306,d,d
d.chromsome.613,d.306,d,d
d.chromsome.614,d.307,d,d
d.chromsome.615,d.307,d,c
d.chromsome.616,d.308,d,c
d.chromsome.617,d.308,d,d
d.chromsome.618,d.309,d,d
d.chromsome.619,d.309,d,c
d.chromsome.620,d.310,d,d
d.chromsome.621,d.310,d,c
d.chromsome.622,d.311,d,c
d.chromsome.623,d.311,d,b
d.chromsome.624,d.312,d,b
d.chromsome.625,d.312,d,c
d.chromsome.626,d.313,d,b
d.chromsome.627,d.313,d,d
d.chromsome.628,d.314,d,a
d.chromsome.629,d.314,d,d
d.chromsome.630,d.315,d,d
d.chromsome.631,d.315,d,d
d.chromsome.632,d.316,d,c
d.chromsome.633,d.316,d,d
d.chromsome.634,d.317,d,a
d.chromsome.635,d.317,d,a
d.chromsome.636,d.318,d,b
d.chromsome.637,d.318,d,a
d.chromsome.638,d.319,d,c
d.chromsome.639,d.319,d,d
d.chromsome.640,d.320,d,d
d.chromsome.641,d.320,d,b
d.chromsome.642,d.321,d,d
d.chromsome.643,d.321,d,c
d.chromsome.644,d.322,d,a
d.chromsome.645,d.322,d,c
d.chromsome.646,d.323,d,d
d.chromsome.647,d.323,d,d
d.chromsome.648,d.324,d,d
d.chromsome.649,d.324,d,d
d.chromsome.650,d.325,d,d
d.chromsome.651,d.325,d,d
d.chromsome.652,d.326,d,d
d.chromsome.653,d.326,d,d
d.chromsome.654,d.327,d,a
d.chromsome.655,d.327,d,d
d.chromsome.656,d.328,d,d
d.chromsome.657,d.328,d,a
d.chromsome.658,d.329,d,b
d.chromsome.659,d.329,d,d
d.chromsome.660,d.330,d,d
d.chromsome.661,d.330,d,d
d.chromsome.662,d.331,d,b
d.chromsome.663,d.331,d,d
d.chromsome.664,d.332,d,d
d.chromsome.665,d.332,d,d
d.chromsome.666,d.333,d,d
d.chromsome.667,d.333,d,b
d.chromsome.668,d.334,d,d
d.chromsome.669,d.334,d,d
d.chromsome.670,d.335,d,d
d.chromsome.671,d.335,d,a
d.chromsome.672,d.336,d,d
d.chromsome.673,d.336,d,d
d.chromsome.674,d.337,d,a
d.chromsome.675,d.337,d,a
d.chromsome.676,d.338,d,a
d.chromsome.677,d.338,d,d
d.chromsome.678,d.339,d,c
d.chromsome.679,d.339,d,b
d.chromsome.680,d.340,d,d
d.chromsome.681,d.340,d,d
d.chromsome.682,d.341,d,d
d.chromsome.683,d.341,d,d
d.chromsome.684,d.342,d,c
d.chromsome.685,d.342,d,a
d.chromsome.686,d.343,d,d
d.chromsome.687,d.343,d,d
d.chromsome.688,d.344,d,b
d.chromsome.689,d.344,d,a
d.chromsome.690,d.345,d,d
d.chromsome.691,d.345,d,b
d.chromsome.692,d.346,d,c
d.chromsome.693,d.346,d,d
d.chromsome.694,d.347,d,a
d.chromsome.695,d.347,d,d
d.chromsome.696,d.348,d,d
d.chromsome.697,d.348,d,d
d.chromsome.698,d.349,d,c
d.chromsome.699,d.349,d,b
d.chromsome.700,d.350,d,d
d.chromsome.701,d.350,d,d
d.chromsome.702,d.351,d,d
d.chromsome.703,d.351,d,d
d.chromsome.704,d.352,d,d
d.chromsome.705,d.352,d,d
d.chromsome.706,d.353,d,d
d.chromsome.707,d.353,d,d
d.chromsome.708,d.354,d,d
d.chromsome.709,d.354,d,a
d.chromsome.710,d.355,d,d
d.chromsome.711,d.355,d,d
d.chromsome.712,d.356,d,d
d.chromsome.713,d.356,d,d
d.chromsome.714,d.357,d,b
d.chromsome.715,d.357,d,a
d.chromsome.716,d.358,d,d
d.chromsome.717,d.358,d,d
d.chromsome.718,d.359,d,d
d.chromsome.719,d.359,d,b
d.chromsome.720,d.360,d,c
d.chromsome.721,d.360,d,d
d.chromsome.722,d.361,d,d
d.chromsome.723,d.361,d,d
d.chromsome.724,d.362,d,b
d.chromsome.725,d.362,d,b
d.chromsome.726,d.363,d,d
d.chromsome.727,d.363,d,a
d.chromsome.728,d.364,d,a
d.chromsome.729,d.364,d,d
d.chromsome.730,d.365,d,b
d.chromsome.731,d.365,d,b
d.chromsome.732,d.366,d,d
d.chromsome.733,d.366,d,c
d.chromsome.734,d.367,d,d
d.chromsome.735,d.367,d,a
d.chromsome.736,d.368,d,d
d.chromsome.737,d.368,d,b
d.chromsome.738,d.369,d,c
d.chromsome.739,d.369,d,a
d.chromsome.740,d.370,d,d
d.chromsome.741,d.370,d,c
d.chromsome.742,d.371,d,d
d.chromsome.743,d.371,d,c
d.chromsome.744,d.372,d,d
d.chromsome.745,d.372,d,d
d.chromsome.746,d.373,d,a
d.chromsome.747,d.373,d,d
d.chromsome.748,d.374,d,b
d.chromsome.749,d.374,d,d
d.chromsome.750,d.375,d,d
d.chromsome.751,d.375,d,b
d.chromsome.752,d.376,d,d
d.chromsome.753,d.376,d,b
d.chromsome.754,d.377,d,d
d.chromsome.755,d.377,d,d
d.chromsome.756,d.378,d,d
d.chromsome.757,d.378,d,d
d.chromsome.758,d.379,d,d
d.chromsome.759,d.379,d,d
d.chromsome.760,d.380,d,d
d.chromsome.761,d.380,d,d
d.chromsome.762,d.381,d,d
d.chromsome.763,d.381,d,c
d.chromsome.764,d.382,d,c
d.chromsome.765,d.382,d,b
d.chromsome.766,d.383,d,b
d.chromsome.767,d.383,d,d
d.chromsome.768,d.384,d,c
d.chromsome.769,d.384,d,d
d.chromsome.770,d.385,d,b
d.chromsome.771,d.385,d,d
d.chromsome.772,d.386,d,d
d.chromsome.773,d.386,d,b
d.chromsome.774,d.387,d,d
d.chromsome.775,d.387,d,a
d.chromsome.776,d.388,d,d
d.chromsome.777,d.388,d,d
d.chromsome.778,d.389,d,a
d.chromsome.779,d.389,d,d
d.chromsome.780,d.390,d,a
d.chromsome.781,d.390,d,a
d.chromsome.782,d.391,d,d
d.chromsome.783,d.391,d,d
d.chromsome.784,d.392,d,b
d.chromsome.785,d.392,d,c
d.chromsome.786,d.393,d,d
d.chromsome.787,d.393,d,c
d.chromsome.788,d.394,d,d
d.chromsome.789,d.394,d,d
d.chromsome.790,d.395,d,b
d.chromsome.791,d.395,d,a
d.chromsome.792,d.396,d,d
d.chromsome.793,d.396,d,a
d.chromsome.794,d.397,d,a
d.chromsome.795,d.397,d,b
d.chromsome.796,d.398,d,c
d.chromsome.797,d.398,d,d
d.chromsome.798,d.399,d,a
d.chromsome.799,d.399,d,d
d.chromsome.800,d.400,d,d
d.chromsome.801,d.400,d,d
d.chromsome.802,d.401,d,a
d.chromsome.803,d.401,d,c
d.chromsome.804,d.402,d,c
d.chromsome.805,d.402,d,d
d.chromsome.806,d.403,d,c
d.chromsome.807,d.403,d,d
d.chromsome.808,d.404,d,d
d.chromsome.809,d.404,d,a
d.chromsome.810,d.405,d,c
d.chromsome.811,d.405,d,a
d.chromsome.812,d.406,d,d
d.chromsome.813,d.406,d,d
d.chromsome.814,d.407,d,c
d.chromsome.815,d.407,d,d
d.chromsome.816,d.408,d,d
d.chromsome.817,d.408,d,d
d.chromsome.818,d.409,d,d
d.chromsome.819,d.409,d,c
d.chromsome.820,d.410,d,d
d.chromsome.821,d.410,d,d
d.chromsome.822,d.411,d,a
d.chromsome.823,d.411,d,d
d.chromsome.824,d.412,d,c
d.chromsome.825,d.412,d,d
d.chromsome.826,d.413,d,b
d.chromsome.827,d.413,d,c
d.chromsome.828,d.414,d,b
d.chromsome.829,d.414,d,d
d.chromsome.830,d.415,d,b
d.chromsome.831,d.415,d,c
d.chromsome.832,d.416,d,a
d.chromsome.833,d.416,d,a
d.chromsome.834,d.417,d,d
d.chromsome.835,d.417,d,d
d.chromsome.836,d.418,d,a
d.chromsome.837,d.418,d,d
d.chromsome.838,d.419,d,a
d.chromsome.839,d.419,d,d
d.chromsome.840,d.420,d,d
d.chromsome.841,d.420,d,c
d.chromsome.842,d.421,d,d
d.chromsome.843,d.421,d,a
d.chromsome.844,d.422,d,b
d.chromsome.845,d.422,d,d
d.chromsome.846,d.423,d,d
d.chromsome.847,d.423,d,c
d.chromsome.848,d.424,d,d
d.chromsome.849,d.424,d,c
d.chromsome.850,d.425,d,a
d.chromsome.851,d.425,d,a
d.chromsome.852,d.426,d,a
d.chromsome.853,d.426,d,d
d.chromsome.854,d.427,d,d
d.chromsome.855,d.427,d,c
d.chromsome.856,d.428,d,b
d.chromsome.857,d.428,d,a
d.chromsome.858,d.429,d,d
d.chromsome.859,d.429,d,d
d.chromsome.860,d.430,d,d
d.chromsome.861,d.430,d,a
d.chromsome.862,d.431,d,d
d.chromsome.863,d.431,d,d
d.chromsome.864,d.432,d,d
d.chromsome.865,d.432,d,d
d.chromsome.866,d.433,d,d
d.chromsome.867,d.433,d,d
d.chromsome.868,d.434,d,d
d.chromsome.869,d.434,d,a
d.chromsome.870,d.435,d,d
d.chromsome.871,d.435,d,d
d.chromsome.872,d.436,d,d
d.chromsome.873,d.436,d,c
d.chromsome.874,d.437,d,d
d.chromsome.875,d.437,d,b
d.chromsome.876,d.438,d,d
d.chromsome.877,d.438,d,d
d.chromsome.878,d.439,d,c
d.chromsome.879,d.439,d,b
d.chromsome.880,d.440,d,d
d.chromsome.881,d.440,d,d
d.chromsome.882,d.441,d,d
d.chromsome.883,d.441,d,d
d.chromsome.884,d.442,d,d
d.chromsome.885,d.442,d,a
d.chromsome.886,d.443,d,a
d.chromsome.887,d.443,d,d
d.chromsome.888,d.444,d,c
d.chromsome.889,d.444,d,d
d.chromsome.890,d.445,d,d
d.chromsome.891,d.445,d,c
d.chromsome.892,d.446,d,d
d.chromsome.893,d.446,d,d
d.chromsome.894,d.447,d,c
d.chromsome.895,d.447,d,c
d.chromsome.896,d.448,d,b
d.chromsome.897,d.448,d,d
d.chromsome.898,d.449,d,c
d.chromsome.899,d.449,d,d
d.chromsome.900,d.450,d,c
d.chromsome.901,d.450,d,b
d.chromsome.902,d.451,d,c
d.chromsome.903,d.451,d,d
d.chromsome.904,d.452,d,a
d.chromsome.905,d.452,d,d
d.chromsome.906,d.453,d,d
d.chromsome.907,d.453,d,a
d.chromsome.908,d.454,d,d
d.chromsome.909,d.454,d,d
d.chromsome.910,d.455,d,d
d.chromsome.911,d.455,d,d
d.chromsome.912,d.456,d,a
d.chromsome.913,d.456,d,d
d.chromsome.914,d.457,d,c
d.chromsome.915,d.457,d,d
d.chromsome.916,d.458,d,c
d.chromsome.917,d.458,d,d
d.chromsome.918,d.459,d,d
d.chromsome.919,d.459,d,c
d.chromsome.920,d.460,d,d
d.chromsome.921,d.460,d,c
d.chromsome.922,d.461,d,b
d.chromsome.923,d.461,d,c
d.chromsome.924,d.462,d,b
d.chromsome.925,d.462,d,b
d.chromsome.926,d.463,d,d
d.chromsome.927,d.463,d,d
d.chromsome.928,d.464,d,b
d.chromsome.929,d.464,d,d
d.chromsome.930,d.465,d,c
d.chromsome.931,d.465,d,a
d.chromsome.932,d.466,d,d
d.chromsome.933,d.466,d,d
d.chromsome.934,d.467,d,d
d.chromsome.935,d.467,d,a
d.chromsome.936,d.468,d,a
d.chromsome.937,d.468,d,b
d.chromsome.938,d.469,d,d
d.chromsome.939,d.469,d,a
d.chromsome.940,d.470,d,d
d.chromsome.941,d.470,d,d
d.chromsome.942,d.471,d,c
d.chromsome.943,d.471,d,d
d.chromsome.944,d.472,d,a
d.chromsome.945,d.472,d,a
d.chromsome.946,d.473,d,c
d.chromsome.947,d.473,d,d
d.chromsome.948,d.474,d,c
d.chromsome.949,d.474,d,c
d.chromsome.950,d.475,d,d
d.chromsome.951,d.475,d,c
d.chromsome.952,d.476,d,d
d.chromsome.953,d.476,d,d
d.chromsome.954,d.477,d,d
d.chromsome.955,d.477,d,d
d.chromsome.956,d.478,d,a
d.chromsome.957,d.478,d,d
d.chromsome.958,d.479,d,d
d.chromsome.959,d.479,d,b
d.chromsome.960,d.480,d,b
d.chromsome.961,d.480,d,c
d.chromsome.962,d.481,d,d
d.chromsome.963,d.481,d,b
d.chromsome.964,d.482,d,c
d.chromsome.965,d.482,d,d
d.chromsome.966,d.483,d,d
d.chromsome.967,d.483,d,d
d.chromsome.968,d.484,d,d
d.chromsome.969,d.484,d,d
d.chromsome.970,d.485,d,c
d.chromsome.971,d.485,d,d
d.chromsome.972,d.486,d,d
d.chromsome.973,d.486,d,b
d.chromsome.974,d.487,d,c
d.chromsome.975,d.487,d,d
d.chromsome.976,d.488,d,d
d.chromsome.977,d.488,d,c
d.chromsome.978,d.489,d,a
d.chromsome.979,d.489,d,d
d.chromsome.980,d.490,d,d
d.chromsome.981,d.490,d,d
d.chromsome.982,d.491,d,c
d.chromsome.983,d.491,d,d
d.chromsome.984,d.492,d,d
d.chromsome.985,d.492,d,d
d.chromsome.986,d.493,d,a
d.chromsome.987,d.493,d,c
d.chromsome.988,d.494,d,b
d.chromsome.989,d.494,d,d
d.chromsome.990,d.495,d,c
d.chromsome.991,d.495,d,d
d.chromsome.992,d.496,d,c
d.chromsome.993,d.496,d,d
d.chromsome.994,d.497,d,c
d.chromsome.995,d.497,d,a
d.chromsome.996,d.498,d,d
d.chromsome.997,d.498,d,c
d.chromsome.998,d.499,d,c
d.chromsome.999,d.499,d,d
